Country Name,"Country Code","Series Name","Series Code","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Chile,"CHL","Services, value added (constant LCU)","NV.SRV.TOTL.KN","14964794001946","14040141966803","14507412931942","16028436287022","17597739347284","19191288600459","20994546172144","22131033383511","19943984070744","18285352924756","18558654332132","19443959473953","20940355110871","22293327907788","23550023074137","25978113868315","26918364935363","29259342315000","32791098887000","34702543592000","36489411848000","40171174683000","37461651965000","40532499509000","42790368843000","43592005726000","45962452395000","47950475832000","50297881183000","53436313889000","57450870593000","61680325003000","66228216382000","71805936344000","76763189578000","76419388807000","81847848058000","88206855762000","93805141183000","96801275103000","99271651129000","101841234350000","104421272660000","106121185860000","109874626380000","111649378781900","103062911611300","118977154418000","125317151425800","126443155428300"
Chile,"CHL","Services, value added (current LCU)","NV.SRV.TOTL.CN","4270924254","20420846962","67949358045","157528042080","274235704260","437931572620","624112095060","775181609630","770988126150","848411925400","952377931590","1428510136400","1882774656500","2457666356500","2930614192900","3779007657500","4758202347200","6158256436500","8033241681600","9829131598200","11804939695000","14085978230000","16982285312000","19168477519000","20803837812000","21627346153000","23474289463000","25516007940000","27289991534000","29453252389000","32397371765000","35704736036000","39493810693000","44672356111000","51109268861000","53367670450000","59612651096000","66064318945000","73172698551000","78569672490000","84558417158000","92548071645000","99541862132000","104499004360000","109874626380000","115135287210800","113397900790200","131717895400400","144957899810100","160415238736400"
Chile,"CHL","Services, value added (current US$)","NV.SRV.TOTL.CD","7204347066.42421","4158678776.56826","5205185290.26019","7314694633.82262","8663038633.66982","11757867588.0333","16002874232.3077","19876451528.9744","11677941852.5266","10771219596.6001","9695042829.18004","8887868536.88243","9761980023.42658","11198895960.2035","11962278053.1818","14180419218.8727","15617060989.0568","17639628557.0303","22148682285.002","24314172518.4028","28090117046.5833","35500542469.0879","41197236575.9718","45721008021.0248","45194322453.0861","42498453490.3687","43561972797.767","40218886540.5041","39594182763.9897","42591088720.0074","53149657765.5423","63774084363.2223","74479657867.9972","85466141135.8451","97949964466.5179","95356059828.5424","116801292269.176","136676112380.207","150330181483.625","158728162778.949","148346563719.101","141456955448.155","147070174305.377","160933885535.353","171601139958.331","163863079404.94","143139075529.871","173479003147.801","165985966413.874","190955398864.976"
Chile,"CHL","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","248000000","297000000","417000000","481000000","785000000","1263000000","1172000000","936000000","797000000","664000000","692520000","1041060000","1045000000","1089900000","1534250000","1848100000","2126700000","2360000000","2514700000","2839900000","3332900000","3588258163.34284","3892137934.79738","3952290069.87113","3869315979.94565","4083266402.75766","4138778254.65743","4387210813.26963","4818836024.28714","5770557068.04736","6658489262.93344","7366086263.18723","8553417670.22792","10070862839.893","8077148793.47653","10199055800.8023","11980051122.2246","11302595149.9144","11086853290.936","9744597770.98613","8557378164.3002","8600293003.49038","9193561249.07127","9225695084.83657","8462393768.2284","5554458259.88661","5843895345.68061","8514767553.58041","9791970493.77051"
Chile,"CHL","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","535000000","515000000","734000000","751000000","1048000000","1583000000","1780000000","1410000000","1236000000","1207000000","1080500000","1505400000","1498800000","1780400000","1994910000","2076310000","2093100000","2536000000","2740600000","2990900000","3657000000","3663534100","4103256406.58454","4478473603.33474","4659500986.28191","4864288891.21907","5054742510.1621","5138705998.59316","5285606470.2181","6598732807.61551","7883176854.6856","8858224145.68639","9994091177.71123","12072132922.5651","10461677231.4751","13166681700.5252","15905675060.3477","15459016389.1108","16051565796.2211","15400984663.2902","14128342206.1915","14078917070.8111","14804099322.7428","16567154808.2063","16547433677.1653","13026956217.8148","18337676561.0862","24113593676.3464","20573665042.6132"
Chile,"CHL","Self-employed, male (% of male employment) (modeled ILO estimate)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","26.9205361266899","27.2369885899102","26.8484546591329","26.3556403365602","26.3858167070901","26.7210924176237","26.7728345634844","27.093901710844","27.1983036483389","27.1301412583293","26.761960210015","26.3334376339008","26.414604644742","25.5607030727536","24.954206752966","23.8631626931408","23.8833332014675","24.5254229373649","24.3280159619476","26.086407287465","25.3007251318061","23.9749313115442","24.2406750906414","24.806963177437","24.8212633813284","25.6687634296736","26.6728300204982","26.6357447894672","26.6415706284561","26.3718217267426","25.5914259653514","25.4485058326965","25.4949026965453"
Chile,"CHL","Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","24.1542952078494","24.4196368527236","24.4239186838009","24.2953091531518","24.209087092791","24.3442303384765","24.4311462763627","24.7015151364064","24.4872683985506","24.2295770591429","24.2399861561464","24.1887284181918","24.5605807984146","23.7383793731502","23.1171309143152","22.1634736981991","22.1595948765527","22.6355473443194","22.3455529880543","23.7031878233899","24.9113874435586","24.0132877232223","23.9072546520645","24.6623761024477","24.4801875845441","24.9196655240172","25.5960682702139","24.7067735149506","24.7606574374401","24.1820200521317","23.9604079997172","23.4375572851631","23.4980038191405"
Chile,"CHL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","26.0850908547517","26.3719332331726","26.0890333592567","25.7038793193089","25.6825539467653","25.9603170446727","26.0069814265039","26.3021399193681","26.2936064470956","26.1599602128276","25.9225563648355","25.6192719052553","25.7848917246603","24.927374926048","24.3053140170578","23.2565398212514","23.2572623792197","23.8255484814238","23.5784051860261","25.1658671549777","25.1471111223766","23.9901568097315","24.1065786745362","24.7480898038942","24.6827995997117","25.3620158145667","26.2279821557493","25.8351241241913","25.8542741463189","25.4815124821629","24.9260544119816","24.6077928635105","24.6453204652613"
Chile,"CHL","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","1293.65","1422.85","1366.28","1498.84","1552.28","1646.31","2060.22","2100.02","2248.21","2533.92","3132.37","3293.8","3759.34","3981.25","4235.52","4534.62","5059.05","5099.24","5871.42","6161.44","6774.99","6921.66","7572.42","8012.18","9032.26","9990.88","9057.77",""
Chile,"CHL","Rural population growth (annual %)","SP.RUR.TOTL.ZG","-1.1599967821451","-1.20885200567854","-1.24624939002004","-1.28149504913754","-1.32642340826481","-1.37010568814389","-1.40234042739313","-1.42595123221239","-1.03152446886532","0.722555930095117","0.74193886460854","0.767773029647861","0.793342798681849","0.829180584110694","0.86639147798322","0.882429946625747","0.905010647931868","0.900861510919596","0.607520115610359","-0.484857421275679","-0.545511250002944","-0.598107906112647","-0.653294231040119","-0.738219610389889","-0.778523837561368","-0.836300956014921","-0.900072099079909","-0.948588510262844","-0.694191793335636","0.605083717125004","0.558407785655255","0.554612721528837","0.529045349726702","0.537021948477905","0.547724641894834","0.563127219638463","0.56456673398021","0.536902227119049","0.515590552177061","0.507848008552171","0.548893977561423","0.571632727635551","0.71769091233634","1.04184093077569","1.19210937390237","0.961839521530466","0.214417145232188","-0.294541468725642","-0.287034073319322","-0.291085126061523"
Chile,"CHL","Rural population","SP.RUR.TOTL","2334603","2306551","2277984","2248978","2219344","2189144","2158659","2128096","2106257","2121531","2137330","2153803","2170958","2189034","2208082","2227653","2247905","2268247","2282069","2271031","2258676","2245207","2230587","2214181","2197010","2178713","2159191","2138806","2124010","2136901","2148867","2160818","2172280","2183977","2195972","2208373","2220876","2232832","2244374","2255801","2268217","2281220","2297651","2321714","2349557","2372265","2377357","2370365","2363571","2356701"
Chile,"CHL","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","724579.48211131","","","","","","","","","","724085.00515071","","","","","","","","","","","","","","","723594.53117039","","","","","","","",""
Chile,"CHL","Rural population (% of total population)","SP.RUR.TOTL.ZS","22.222","21.614","21.018","20.435","19.864","19.305","18.757","18.222","17.774","17.641","17.508","17.376","17.245","17.115","16.986","16.857","16.729","16.602","16.436","16.104","15.777","15.455","15.139","14.828","14.523","14.222","13.927","13.637","13.394","13.335","13.275","13.217","13.158","13.1","13.041","12.983","12.926","12.868","12.811","12.754","12.697","12.64","12.578","12.51","12.436","12.357","12.273","12.183","12.088","11.988"
Chile,"CHL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.163024902344","359.498199462891","290.144439697266","321.511810302734","355.706146240234","393.884674072266","338.193084716797","431.097351074219","459.829895019531","500.267822265625","499.761474609375","529.071533203125","512.465942382812","518.666687011719","","",""
Chile,"CHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.311430007219315","0.374920010566711","0.354030013084412","0.331649988889694","0.352880001068115","0.362129986286163","0.390300005674362","0.376679986715317","0.382959991693497","0.371030002832413","0.356790006160736","0.369159996509552","0.342049986124039","0.334960013628006","","",""
Chile,"CHL","Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold","SE.LPV.PRIM.LD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4997367858886","","","","14.9346847534179","","","","23.1771144866943","","","",""
Chile,"CHL","Population, total","SP.POP.TOTL","10505817","10671559","10838251","11005519","11172695","11339779","11508550","11678717","11850214","12026138","12207733","12395274","12588914","12790150","12999424","13215005","13437176","13662491","13884577","14102276","14316256","14527381","14734046","14932434","15127799","15319313","15503635","15683849","15857925","16024752","16187322","16348778","16509195","16671581","16838988","17009731","17181464","17351816","17519119","17687006","17864195","18047625","18267221","18558868","18893191","19197744","19370624","19456334","19553036","19658835"
Chile,"CHL","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.9112158530841","49.8970628474187","49.8852997591586","49.8751762638364","49.8647372008276","49.8544548354955","49.8445242884638","49.8342369144005","49.8229314677355","49.8113026808773","49.7993935483353","49.7888187232635","49.782689753858","49.7808899988749","49.7805787226095","49.7811919102566","49.7826849927395","49.782766554064","49.7811312666471","49.7788300271531","49.7758212761772","49.772126870485","49.7695575111926","49.7674993909231","49.7641791776847","49.7595681999578","49.7540996030931","49.7480210213718","49.7405177537414","49.7345824593468","49.7313113145776","49.7278818025421","49.7249563046533","49.7232835760018","49.722670372036","49.723522948336","49.7245112523589","49.7264839599498","49.7299921148999","49.7336604208954","49.7367331693368","49.7376524611964","49.7376639829343","49.7390007698207","49.7408272504537","49.7410398711974","49.731170250375","49.7132039365689","49.7005759258779","49.6985375939857"
Chile,"CHL","Population, male","SP.POP.TOTL.MA.IN","5243581","5324795","5406694","5489022","5571235","5653385","5736382","5819999","5904124","5990376","6079377","6171461","6267100","6367051","6471188","6578587","6689387","6801566","6911900","7019948","7126034","7230587","7333069","7431499","7528225","7622824","7713694","7802404","7887814","7969843","8050167","8129901","8209190","8289657","8372794","8457837","8543399","8628448","8712256","8796396","8885067","8976465","9085689","9230995","9397629","9549157","9633238","9672367","9717972","9770154"
Chile,"CHL","Population, female","SP.POP.TOTL.FE.IN","5262236","5346764","5431557","5516497","5601460","5686394","5772168","5858718","5946090","6035762","6128356","6223813","6321814","6423099","6528236","6636418","6747789","6860925","6972677","7082328","7190222","7296794","7400977","7500935","7599574","7696489","7789941","7881445","7970111","8054909","8137155","8218877","8300005","8381924","8466194","8551894","8638065","8723368","8806863","8890610","8979128","9071160","9181532","9327873","9495562","9648587","9737386","9783967","9835064","9888681"
Chile,"CHL","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.0887841469159","50.1029371525812","50.1147002408414","50.1248237361636","50.1352627991725","50.1455451645045","50.1554757115362","50.1657630855995","50.1770685322645","50.1886973191227","50.2006064516647","50.2111812767365","50.217310246142","50.2191100011251","50.2194212773905","50.2188080897434","50.2173150072605","50.217233445936","50.2188687333529","50.2211699728469","50.2241787238228","50.227873129515","50.2304424888074","50.2325006090769","50.2358208223153","50.2404318000422","50.2459003969069","50.2519789786282","50.2594822462586","50.2654175406532","50.2686886854224","50.2721181974579","50.2750436953467","50.2767164239982","50.277329627964","50.276477051664","50.2754887476411","50.2735160400502","50.2700078851002","50.2663395791046","50.2632668306632","50.2623475388036","50.2623360170658","50.2609992301793","50.2591727495463","50.2589601288026","50.268829749625","50.2867960634311","50.2994240741221","50.3014624060143"
Chile,"CHL","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.616","","10.97","","7.324","","7.3","","7.3","","","","","","","","","","","","","","",""
Chile,"CHL","Population growth (annual %)","SP.POP.GROW","1.58742256234927","1.56530614688584","1.54994708992363","1.53152381178279","1.5075980994135","1.4843954331358","1.4773427813477","1.46778880891447","1.45778010136388","1.47365211989337","1.49871557098637","1.52456675319995","1.55013144694725","1.58587580343349","1.62297053532028","1.64478776264933","1.66722675551771","1.66290007957355","1.61244609996212","1.55575470326431","1.50594720365816","1.46395387384967","1.41256567140629","1.33747554386278","1.29984189219994","1.25802753178631","1.19601925947085","1.15569441781061","1.10379186272101","1.04651515030085","1.00938163923532","0.992481122862039","0.976434392610197","0.978803488234499","0.999137869915681","1.00886800592722","1.00455362363927","0.986604121119825","0.959562935237505","0.95374468290385","0.996818460180589","1.0215666887643","1.2094154366484","1.58394825779579","1.78538584857741","1.59911795256016","0.896491953505063","0.441498091207504","0.495789591494285","0.53962870957127"
Chile,"CHL","Patent applications, residents","IP.PAT.RESD","","","","","","","140","92","96","96","105","122","96","108","111","135","169","151","178","155","219","171","176","161","207","204","241","246","391","329","382","361","291","403","531","343","328","339","336","340","452","443","386","425","406","438","372","402","",""
Chile,"CHL","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","685","744","665","647","602","550","592","621","622","682","642","838","949","1179","1418","1535","1771","2411","2568","2608","2879","2504","2147","2076","2485","2646","2924","3403","3421","1374","748","2453","2683","2732","2653","2831","2521","2469","2694","2799","2433","2680","",""
Chile,"CHL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70959638439924","4.2211175434696","5.25460513038812","6.10997554934956","6.91089100157836","7.90089874592007","8.3231100084525","10.1218009424212","12.8168930354193","10.8180967387068",""
Chile,"CHL","New businesses registered (number)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20671","51547","64781","76174","87553","101997","109419","134766","172046","145590",""
Chile,"CHL","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","-217000000","425000000","-282000000","-696000000","-618000000","-1084000000","-3285000000","-411000000","547000000","-181000000","495720000","627760000","854900000","1519300000","1022540000","1055290000","1518700000","546000000","-1215700000","581000000","1056900000","-1072625133.10716","-1563380808.39716","-2492077323.14361","1689973427.38374","1400054677.54859","999286551.135342","1684100883.03244","3476680180.01817","9459076625.42755","10240622954.5137","21620045741.3602","22855567968.0995","4338523547.92283","13216148168.6064","13346978494.7103","7340657002.16982","-1247185765.84197","-2565312820.89356","1074236550.48632","-1995119986.58279","-527947370.65237","1879849955.37042","-2932905994.95935","-5068925697.89958","11444340118.7682","-2188473339.12548","-11869384984.6938","4541738609.43275"
Chile,"CHL","Investment in ICT with private participation (current US$)","IE.PPI.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Chile,"CHL","GDP (current US$)","NY.GDP.MKTP.CD","16209693232.0782","7621570062.17598","10338624019.4415","13965595122.3247","15992038535.2046","21806136345.5074","29036709871.7949","34509878043.5897","19529291464.7274","20362016672.278","19671768024.4581","17717662227.8036","18897110625.5242","22250729666.7937","26042571615.5987","29936735491.4427","33137824762.0173","37846188228.2702","45949608551.8086","49287378599.1612","56998601183.5492","73444831671.0169","78584098982.9097","85741415285.4035","81990010703.843","75578685735.5219","78339750721.7352","71574739561.4329","70264045939.1322","76492579644.0605","99075985773.176","122294145162.835","153843518171.43","172491076033.863","179894594475.98","171777900623.177","217051209240.298","251382573885.594","267024782480.28","277395018837.366","259560978231.552","242450355827.827","249344863933.461","276154259987.103","295857562991.709","278285058719.466","254042159309.311","315515014838.539","302116539409.03","335533331669.219"
Chile,"CHL","GDP (current LCU)","NY.GDP.MKTP.CN","9609527600","37425087200","134962124500","300760724300","506241301200","812187712700","1132431685000","1345885243700","1289341223100","1603846028300","1932426506200","2847686144400","3644650048600","4883059000100","6380116701600","7977983648900","10096424396000","13212666667000","16665745886000","19924680966000","23953800141000","29141591313000","32393861842000","35946985040000","37741618688000","38461785405000","42215029917000","45409054801000","48428963170000","52897338900000","60391763165000","68467939844000","81577533476000","90159479206000","93867121298000","96138477277000","110777866880000","121509298510000","129973394040000","137309192010000","147951290040000","158622902850000","168764687920000","179314910110000","189434867410000","195531722450800","201257745107300","239561981379100","263842660899600","281870320628100"
Chile,"CHL","GDP (constant LCU)","NY.GDP.MKTP.KN","31143004606222","27121788381187","28161253704442","31102608334256","33497852425170","36317803705982","39218368955272","41777512781271","37176010076996","35310733316859","36759773961633","38233810093735","40289906763780","42892823510296","46043348774039","50612406571594","52299604282851","56381270513000","62677202207000","66806867569000","70167385271000","76435645401000","81635498607000","87669781814000","91335155998000","91085234334000","95613647417000","98629335249000","101788234750000","106595942730000","113710426880000","120347756480000","127628784710000","134224935110000","139311245140000","137753693550000","145814558960000","154889906610000","164423907020000","169863885540000","172908949590000","176629850760000","179726240480000","182166375340000","189434867410000","190636580706600","178924870426100","199204138426300","203305233867000","203750026413500"
Chile,"CHL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","42748337927.2385","37228629336.5026","38655447829.58","42692888123.7645","45980711669.0931","49851508074.7301","53832958966.3336","57345758918.0876","51029522091.7876","48469156376.3283","50458177022.7411","52481507638.6787","55303801645.7442","58876686345.9668","63201243989.8327","69472945426.7565","71788871549.5837","77391556631.4767","86033645570.0678","91702216494.85","96315019535.2754","104919125196.922","112056685776.986","120339623821.761","125370887061.407","125027832950.762","131243743560.348","135383217068.298","139719269580.07","146318553367.333","156084225513.219","165194933110.731","175189211413.976","184243394524.547","191225100455.441","189087132634.086","200151851754.47","212609096424.814","225695909225.262","233163076989.911","237342873662.242","242450355827.827","246700604504.172","250050047208.954","260027117795.385","261676645409.828","245600606661.894","273436873982.626","279066228503.412","279676771459.229"
Chile,"CHL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.3821493330876","-12.9121010508781","3.83258400458585","10.4446863789663","7.70110360254226","8.41830468717784","7.98662075705927","6.52537036641596","-11.0143050601564","-5.01742052542428","4.10368323923242","4.00991620253292","5.37769232259149","6.46046852820217","7.34511045416897","9.92338289723011","3.3335654744462","7.80439218636187","11.166707732399","6.5887838266316","5.03019797856734","8.93329586928566","6.80291659568033","7.39173926780252","4.18088662724911","-0.273631397756063","4.9716214885003","3.154034924374","3.20279913985533","4.72324526681116","6.67425416745972","5.83704571525745","6.04999082904382","5.16823098722429","3.7893928023371","-1.1180372326977","5.85165101730949","6.22389678693851","6.15534002096459","3.30850824469113","1.79264947361806","2.15194249853634","1.75303874553305","1.35769537797211","3.99002947521676","0.634367533828438","-6.14347479224092","11.3339570691911","2.05874008095333","0.218780666901552"
Chile,"CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4069.0160438963","3488.58393946963","3566.57617816564","3879.2253344676","4115.45394097781","4396.16222456629","4677.64913619297","4910.27900736764","4306.21101794344","4030.31766110852","4133.29624941347","4233.99334606711","4393.05579859741","4603.28349127781","4861.84957039887","5257.12592819726","5342.5564679352","5664.52754709787","6196.34617389265","6502.65364930101","6727.66815117552","7222.16380205915","7605.2895299082","8058.94228775841","8287.45061072052","8161.45168851645","8465.35303239198","8632.01482418618","8810.69052729594","9130.7842622047","9642.3747864668","10104.4208387154","10611.6144011853","11051.3450718649","11356.0922102588","11116.4093443974","11649.2897086343","12252.8441071997","12882.8344179443","13182.7329616958","13285.9540361176","13433.9202985339","13505.0977104931","13473.3458532575","13763.0068840877","13630.5935431699","12679.0240036611","14053.8743826368","14272.2709917484","14226.5180749128"
Chile,"CHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2964358.18425373","2541501.98496649","2598320.86417283","2826091.92117664","2998189.10524005","3202690.60851909","3407759.35763167","3577234.79225252","3137159.38606645","2936165.65158815","3011187.57771267","3084547.39231541","3200427.51612887","3353582.523293","3541952.99530495","3829919.59303791","3892157.42078923","4126719.68186475","4514160.00696312","4737311.02475941","4901238.51312801","5261488.31651073","5540602.94144595","5871097.89428837","6037570.70000732","5945778.00806081","6167176.11173122","6288592.50360036","6418761.26605467","6651955.84493289","7024659.59965459","7361269.23247719","7730769.71408963","8051122.15272205","8273136.43432729","8098522.75441628","8486736.57611482","8926437.8212632","9385398.1481603","9603880.13324584","9679078.71527376","9786875.04643963","9838729.19038972","9815597.33815662","10026621.093811","9930155.37172493","9236918.25447131","10238523.7849175","10397630.0083015","10364298.108891"
Chile,"CHL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","914.686368513748","3506.99342054896","12452.3896429415","27328.1727376964","45310.580947569","71622.8872449807","98399.1627963558","115242.55992332","108803.201621507","133363.348092297","158295.27941019","229739.668877025","289512.665556378","381782.778161319","490799.954028732","603706.44194989","751379.932509628","967075.964917379","1200306.34609898","1412869.8775999","1673188.86592975","2005976.94195533","2198572.05834704","2407309.15268067","2494851.94032523","2510672.99199383","2722911.75050238","2895274.92906875","3053928.12552714","3300977.06972314","3730806.31651116","4187954.58865488","4941339.26433118","5407974.15710004","5574392.07736237","5651969.29198939","6447521.98532092","7002684.82042456","7418945.78374632","7763280.68243998","8282001.51420201","8789128.92139548","9238662.40628501","9661952.98711107","10026621.093811","10185140.6316701","10389843.1515319","12312801.6500488","13493692.7901938","14338098.9070868"
Chile,"CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","1542.92552707497","714.194623501213","953.901512286572","1268.96288328835","1431.3501384585","1922.97718901818","2523.05545631681","2954.93743393129","1648.01171225494","1693.14676684052","1611.41860036242","1429.38850950802","1501.09140673487","1739.67699102776","2003.36350407516","2265.35937681769","2466.13014237644","2770.07964567151","3309.39923858023","3494.9946093213","3981.39018913528","5055.61406223303","5333.50438724772","5741.95842991193","5419.82417295755","4933.55581516755","5052.99245768719","4563.5952986689","4430.84741157069","4773.40177520754","6120.59152052304","7480.3233099645","9318.65655299547","10346.4138184533","10683.2188772853","10098.8017166866","12632.8704725219","14487.3927827263","15241.9069977366","15683.54863663","14529.6767210362","13433.9202985339","13649.8520455553","14879.9086230423","15659.4808675628","14495.716721687","13114.815470545","16216.5706467899","15451.1319576678","17067.8136150601"
Chile,"CHL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","0.769743699341461","-14.2646796710802","2.23564174029502","8.76608659632663","6.08958196914418","6.82083404684593","6.40301465795994","4.97322189846852","-12.3021113162373","-6.40687034809265","2.55509855460436","2.43624193808833","3.7567950520766","4.78545464292786","5.61699229715018","8.13016429395546","1.62504267359705","6.02653581848062","9.38857870092352","4.9433564041167","3.46034886693829","7.35017898879613","5.30486068094744","5.96496367516566","2.83546295286445","-1.52035804643084","3.72361873198524","1.96875181881356","2.06991886308082","3.63301530018663","5.60291985409992","4.79182838751575","5.01952136164564","4.14386213119971","2.75755698887485","-2.11061042323067","4.79363747526469","5.18104033517295","5.141584314897","2.327892558595","0.783002088578826","1.11370445821213","0.529833513803268","-0.235110162963863","2.14988195200361","-0.962096016030856","-6.98113061984451","10.8435032426686","1.55399573929161","-0.320572085984224"
Chile,"CHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","11074.8140687904","11742.2417054762","12844.6713092475","13479.629191001","13946.0713869792","14971.1325958275","15765.3303223961","16705.7265493969","17179.4112367119","16918.2226756451","17548.1927843144","17893.6731489245","18264.0576647321","18927.5936741267","19988.0915779977","20945.8866243548","21997.2698778504","22908.8064142164","23540.5298065595","23043.6809307785","24148.3114555567","25399.4452123323","26705.3791034405","27327.051636334","27541.0230213935","27847.74862262","27995.2953276624","27929.4755431953","28529.9262971877","28255.4410129059","26282.8917685818","29132.8779897751","29585.6016724692","29490.7584920368"
Chile,"CHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","4405.91401631876","4836.28428229195","5492.86946939937","5982.35165503007","6426.14222569093","7194.99903926409","7895.43678084451","8510.6669850103","8850.4917161194","8838.75917185618","9375.59008392779","9775.553235058","10133.404114185","10708.8236470582","11612.399685294","12550.4348007279","15510.7700740022","16697.5160217416","16375.9648536535","15951.3304877215","17917.8951218552","20121.6834207585","21366.1771259648","22201.0660680295","22553.6161793622","22457.8800611733","23256.5036046897","24295.2237671304","25305.0903462611","25611.7578269458","25350.8635082972","29132.8779897751","30944.6358694631","32893.4279650101"
Chile,"CHL","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","33112.4789179192","35071.0116418295","36349.8330602034","37746.8323354008","39277.9836465442","41949.1987719342","44134.7118562685","45140.6884746074","46210.6539106877","47912.7098354696","49280.6147191748","50290.0068608517","51014.1687200859","53334.6203837209","54611.0102496612","55563.1794085188","56596.1550056887","57133.5275638895","57070.6910757283","55750.0183325162","56421.1093956393","58637.8011983983","59372.3195727837","59588.2588602933","59817.491273529","60071.6479722353","59305.7318083118","60329.3726540683","59568.4230644784","64177.3965875608","68127.0139854389","65196.8069919717","63770.7751580234"
Chile,"CHL","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","148814225809.613","160428271620.894","178342827832.938","190093451229.152","199655528170.27","217491347221.105","232287102175.378","249457159120.916","259886680127.318","259175548571.904","272060775837.644","280641667723.086","289630056642.996","303309994584.649","323553674538.537","342439650434.747","363157217881.059","381926021747.929","396398698926.297","391966813882.372","414903343934.436","440726499826.471","467854714453.287","483333726254.15","491998205753.663","502585724235.313","511396246710.676","518339449915.389","539021346748.69","542440723172.868","509116014081.894","566819004550.313","578488334583.451","579753955219.8"
Chile,"CHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","59203042078.1421","66075690480.2552","76266169098.8247","84364774168.2908","91998297195.4012","104524492338.023","116331728719.055","127084973049.645","133888459732.619","135403718285.286","145355726570.836","153318300830.111","160694762437.438","171606243155.843","187973652898.553","205184272360.574","256070327751.867","278373990855.263","275754675659.093","271327840688.241","307855669991.931","349147748327.253","374316599644.856","392670388751.635","402902197383.282","405311397639.034","424831691034.163","450891850924.637","478093905184.167","491687970151.703","491062045094.545","566819004550.313","605061579162.504","646646472948.518"
